DateTime,SPX_Position,SPX_Return,rf_daily
2014-01-28,1,0.00614065260021901,1.98363308512306e-06
2014-01-29,1,-0.01020923226115755,1.586985470813929e-06
2014-01-30,1,0.01126704474384144,7.935717540874521e-07
2014-01-31,1,-0.006465299642046896,7.935717540874521e-07
2014-02-03,1,-0.02283191982018407,1.98363308512306e-06
2014-02-04,1,0.007641088938743046,2.380241213684187e-06
2014-02-05,1,-0.002028222779439037,2.77680986426887e-06
2014-02-06,1,0.01243979292564479,2.77680986426887e-06
2014-02-07,1,0.01330188679894628,3.173339045314805e-06
2014-02-10,1,0.001569234765563587,2.77680986426887e-06
2014-02-11,1,0.01106211360886933,1.98363308512306e-06
2014-02-12,1,-0.0002692623900948377,1.98363308512306e-06
2014-02-13,1,0.005810025082904291,1.190298363207276e-06
2014-02-14,1,0.004809216724759535,7.935717540874521e-07
2014-02-18,1,0.001158473905656043,1.98363308512306e-06
2014-02-19,1,-0.006524484290135191,2.380241213684187e-06
2014-02-20,1,0.006031458262132583,1.98363308512306e-06
2014-02-21,1,-0.001918723565134117,1.98363308512306e-06
2014-02-24,1,0.006186513465792798,1.98363308512306e-06
2014-02-25,1,-0.001347681737009165,1.98363308512306e-06
2014-02-26,1,2.169997756573672e-05,1.98363308512306e-06
2014-02-27,1,0.004948082937896059,1.586985470813929e-06
2014-02-28,1,0.002782688792301258,1.98363308512306e-06
2014-03-03,1,-0.007378510346287226,1.98363308512306e-06
2014-03-04,1,0.01526770113133291,1.98363308512306e-06
2014-03-05,1,-5.335132643213836e-05,2.380241213684187e-06
2014-03-06,1,0.001718408271082383,1.98363308512306e-06
2014-03-07,1,0.0005380892952486782,2.380241213684187e-06
2014-03-10,1,-0.0004632463094994543,1.98363308512306e-06
2014-03-11,1,-0.005082138985368356,1.98363308512306e-06
2014-03-12,1,0.0003051708783714524,1.98363308512306e-06
2014-03-13,1,-0.01170109513055639,1.98363308512306e-06
2014-03-14,1,-0.002821777697470385,1.98363308512306e-06
2014-03-17,1,0.00961363462924103,2.380241213684187e-06
2014-03-18,1,0.007219618933727467,1.98363308512306e-06
2014-03-19,1,-0.006131649335692324,2.380241213684187e-06
2014-03-20,1,0.006040504799839086,2.380241213684187e-06
2014-03-21,1,-0.002932671409733745,2.380241213684187e-06
2014-03-24,1,-0.004864709743258144,2.380241213684187e-06
2014-03-25,1,0.00440393981446574,1.98363308512306e-06
2014-03-26,1,-0.007000319763734941,1.98363308512306e-06
2014-03-27,1,-0.001900083894673887,1.586985470813929e-06
2014-03-28,1,0.004640221884561369,1.586985470813929e-06
2014-03-31,1,0.007924102207026218,1.98363308512306e-06
2014-04-01,1,0.007039348596697526,1.586985470813929e-06
2014-04-02,1,0.002853326841976145,7.935717540874521e-07
2014-04-03,1,-0.0011264502910312,7.935717540874521e-07
2014-04-04,1,-0.01253728800545806,1.190298363207276e-06
2014-04-07,1,-0.01075011239417267,1.190298363207276e-06
2014-04-08,1,0.003750553770375697,1.190298363207276e-06
2014-04-09,1,0.01091821270434057,1.586985470813929e-06
2014-04-10,1,-0.02088479555091283,1.586985470813929e-06
2014-04-11,1,-0.009486773662544579,1.586985470813929e-06
2014-04-14,1,0.008217286225508547,1.586985470813929e-06
2014-04-15,1,0.006757307791485978,1.586985470813929e-06
2014-04-16,1,0.01048849055868928,1.586985470813929e-06
2014-04-17,1,0.001363852909705976,1.190298363207276e-06
2014-04-21,1,0.003775123551313042,1.586985470813929e-06
2014-04-22,1,0.004092139025126285,1.190298363207276e-06
2014-04-23,1,-0.00221331386321999,7.935717540874521e-07
2014-04-24,1,0.001716960567121228,3.968056356828953e-07
2014-04-25,1,-0.008096390978489132,1.190298363207276e-06
2014-04-28,1,0.003236035858039665,1.190298363207276e-06
2014-04-29,1,0.004760757069291355,7.935717540874521e-07
2014-04-30,1,0.002992016977140466,1.190298363207276e-06
2014-05-01,1,-0.0001432614814258493,1.190298363207276e-06
2014-05-02,1,-0.001348445059709547,7.935717540874521e-07
2014-05-05,1,0.001871216126306141,1.190298363207276e-06
2014-05-06,1,-0.008988392160571457,1.190298363207276e-06
2014-05-07,1,0.005616468420812426,1.190298363207276e-06
2014-05-08,1,-0.001373624945211205,1.190298363207276e-06
2014-05-09,1,0.001519476431129041,1.190298363207276e-06
2014-05-12,1,0.00967273760393117,1.190298363207276e-06
2014-05-13,1,0.000421757703063852,1.190298363207276e-06
2014-05-14,1,-0.004701005088166399,1.190298363207276e-06
2014-05-15,1,-0.009361807033335667,1.190298363207276e-06
2014-05-16,1,0.003746965206779196,1.190298363207276e-06
2014-05-19,1,0.003844786490710739,1.190298363207276e-06
2014-05-20,1,-0.00649839809746755,1.190298363207276e-06
2014-05-21,1,0.008116098951240325,1.586985470813929e-06
2014-05-22,1,0.002362229873621668,1.190298363207276e-06
2014-05-23,1,0.004248391856225497,1.586985470813929e-06
2014-05-27,1,0.005987805879090979,1.586985470813929e-06
2014-05-28,1,-0.001114071710872522,1.586985470813929e-06
2014-05-29,1,0.005367110265454889,1.586985470813929e-06
2014-05-30,1,0.001843677931164134,1.586985470813929e-06
2014-06-02,1,0.0007278261010283948,1.586985470813929e-06
2014-06-03,1,-0.0003792165487565002,1.586985470813929e-06
2014-06-04,1,0.001891663548679201,1.586985470813929e-06
2014-06-05,1,0.006525279593556865,1.586985470813929e-06
2014-06-06,1,0.004627758701298612,1.586985470813929e-06
2014-06-09,1,0.0009387712266117898,1.586985470813929e-06
2014-06-10,1,-0.0002459836229459222,1.586985470813929e-06
2014-06-11,1,-0.003537041032554145,1.586985470813929e-06
2014-06-12,1,-0.007088893503765514,1.586985470813929e-06
2014-06-13,1,0.00313456169546944,1.586985470813929e-06
2014-06-16,1,0.0008367051734301523,1.586985470813929e-06
2014-06-17,1,0.002172569060394203,1.586985470813929e-06
2014-06-18,1,0.007718881307192449,1.190298363207276e-06
